country_code,country,Adjustment,Date,pct_ca_oecd,cn,cn_2,pct_ca,ca,pct_ca_sa_2,cab
IDN,Indonesia,Calendar and seasonally adjusted,2017-Q1,-1.576537,536,Indonesia,.,-1.38764229220671,.,-1.38764226436615
IDN,Indonesia,Calendar and seasonally adjusted,2018-Q1,-2.935078,536,Indonesia,.,-2.20098041054964,.,-2.20098042488098
IDN,Indonesia,Calendar and seasonally adjusted,2019-Q1,-2.663969,536,Indonesia,.,-2.64356388507152,.,-2.64356398582458
IDN,Indonesia,Calendar and seasonally adjusted,2020-Q1,-0.4528487,536,Indonesia,.,-1.4808513037726,.,-1.48085129261017
IDN,Indonesia,Calendar and seasonally adjusted,2021-Q1,0.2588113,536,Indonesia,.,-0.522836580236491,.,-0.522836565971375
IDN,Indonesia,Calendar and seasonally adjusted,2022-Q1,0.9860629,536,Indonesia,.,0.554201120846323,.,0.554201126098633
IDN,Indonesia,Calendar and seasonally adjusted,2023-Q1,-0.153063,.,.,.,.,.,.
IDN,Indonesia,Calendar and seasonally adjusted,2024-Q1,-0.6421396,.,.,.,.,.,.
LTU,Lithuania,Calendar and seasonally adjusted,2011-Q2,-4.653003,946,Lithuania,.,-3.76306590666789,.,-3.76306581497192
LTU,Lithuania,Calendar and seasonally adjusted,2011-Q3,-3.672603,946,Lithuania,.,-3.13064028400517,.,-3.13064026832581
LTU,Lithuania,Calendar and seasonally adjusted,2011-Q4,-4.004326,946,Lithuania,.,-4.40090031290541,.,-4.40090036392212
LTU,Lithuania,Calendar and seasonally adjusted,2012-Q1,-4.490196,946,Lithuania,.,-4.92957390497668,.,-4.92957401275635
LTU,Lithuania,Calendar and seasonally adjusted,2012-Q2,1.199884,946,Lithuania,.,1.5056802255707,.,1.50568020343781
LTU,Lithuania,Calendar and seasonally adjusted,2012-Q3,-4.109489,946,Lithuania,.,-3.33916156256844,.,-3.33916163444519
LTU,Lithuania,Calendar and seasonally adjusted,2012-Q4,0.9408212,946,Lithuania,.,0.680495633439286,.,0.680495619773865
LTU,Lithuania,Calendar and seasonally adjusted,2013-Q1,2.586174,946,Lithuania,.,2.26206367366755,.,2.26206374168396
LTU,Lithuania,Calendar and seasonally adjusted,2013-Q2,1.956233,946,Lithuania,.,2.15021251269667,.,2.15021252632141
LTU,Lithuania,Calendar and seasonally adjusted,2013-Q3,-0.09599331,946,Lithuania,.,0.333127651943865,.,0.333127647638321
LTU,Lithuania,Calendar and seasonally adjusted,2013-Q4,1.894015,946,Lithuania,.,1.32709361325576,.,1.32709360122681
LTU,Lithuania,Calendar and seasonally adjusted,2014-Q1,2.536738,946,Lithuania,.,3.23018269892378,.,3.23018264770508
LTU,Lithuania,Calendar and seasonally adjusted,2014-Q2,1.882565,946,Lithuania,.,1.34809328599773,.,1.34809327125549
LTU,Lithuania,Calendar and seasonally adjusted,2014-Q3,6.689951,946,Lithuania,.,7.07916362537988,.,7.07916355133057
LTU,Lithuania,Calendar and seasonally adjusted,2014-Q4,2.546835,946,Lithuania,.,1.90997761126296,.,1.90997755527496
LTU,Lithuania,Calendar and seasonally adjusted,2015-Q1,-2.740857,946,Lithuania,.,-2.06278707675387,.,-2.06278705596924
LTU,Lithuania,Calendar and seasonally adjusted,2015-Q2,-4.83074,946,Lithuania,.,-5.06089505665297,.,-5.06089496612549
LTU,Lithuania,Calendar and seasonally adjusted,2015-Q3,-1.371189,946,Lithuania,.,-1.5811850359278,.,-1.58118498325348
LTU,Lithuania,Calendar and seasonally adjusted,2015-Q4,-1.18044,946,Lithuania,.,-1.46858227292713,.,-1.4685822725296
LTU,Lithuania,Calendar and seasonally adjusted,2016-Q1,0.1658579,946,Lithuania,.,0.989489146123588,.,0.989489138126373
LTU,Lithuania,Calendar and seasonally adjusted,2016-Q2,-2.030805,946,Lithuania,.,-2.73886774004508,.,-2.73886775970459
LTU,Lithuania,Calendar and seasonally adjusted,2016-Q3,-0.4262676,946,Lithuania,.,-0.69395398114733,.,-0.693953990936279
LTU,Lithuania,Calendar and seasonally adjusted,2016-Q4,-1.252124,946,Lithuania,.,-0.914222380804351,.,-0.914222359657288
LTU,Lithuania,Calendar and seasonally adjusted,2017-Q1,0.7755018,946,Lithuania,.,-0.205311509321569,.,-0.205311506986618
LTU,Lithuania,Calendar and seasonally adjusted,2017-Q2,0.3106936,946,Lithuania,.,-8.47758469798381E-02,.,-0.0847758501768112
LTU,Lithuania,Calendar and seasonally adjusted,2017-Q3,1.321943,946,Lithuania,.,0.674168661944497,.,0.674168646335602
LTU,Lithuania,Calendar and seasonally adjusted,2017-Q4,0.9959967,946,Lithuania,.,0.959783259956965,.,0.959783256053925
LTU,Lithuania,Calendar and seasonally adjusted,2018-Q1,-1.191437,946,Lithuania,.,7.85379947235822E-02,.,0.0785379931330681
LTU,Lithuania,Calendar and seasonally adjusted,2018-Q2,0.4814859,946,Lithuania,.,-0.214430999922712,.,-0.214431002736092
LTU,Lithuania,Calendar and seasonally adjusted,2018-Q3,0.7200994,946,Lithuania,.,-1.28708279785042E-02,.,-0.0128708276897669
LTU,Lithuania,Calendar and seasonally adjusted,2018-Q4,1.035901,946,Lithuania,.,1.11159584926705,.,1.11159586906433
LTU,Lithuania,Calendar and seasonally adjusted,2019-Q1,2.900645,946,Lithuania,.,4.08263586446058,.,4.0826358795166
LTU,Lithuania,Calendar and seasonally adjusted,2019-Q2,2.218067,946,Lithuania,.,1.01398850587672,.,1.01398849487305
LTU,Lithuania,Calendar and seasonally adjusted,2019-Q3,3.897077,946,Lithuania,.,3.42971612619257,.,3.42971611022949
LTU,Lithuania,Calendar and seasonally adjusted,2019-Q4,5.856668,946,Lithuania,.,5.22826307712216,.,5.22826290130615
LTU,Lithuania,Calendar and seasonally adjusted,2020-Q1,7.363948,946,Lithuania,.,10.31219701807,.,10.3121967315674
LTU,Lithuania,Calendar and seasonally adjusted,2020-Q2,7.661669,946,Lithuania,.,7.06936652870184,.,7.06936645507812
LTU,Lithuania,Calendar and seasonally adjusted,2020-Q3,7.300269,946,Lithuania,.,7.35598790064852,.,7.35598802566528
LTU,Lithuania,Calendar and seasonally adjusted,2020-Q4,6.597049,946,Lithuania,.,5.57312576532063,.,5.5731258392334
LTU,Lithuania,Calendar and seasonally adjusted,2021-Q1,4.822875,946,Lithuania,.,6.51742645963904,.,6.51742649078369
LTU,Lithuania,Calendar and seasonally adjusted,2021-Q2,1.423554,946,Lithuania,.,0.739544835334939,.,0.739544808864594
LTU,Lithuania,Calendar and seasonally adjusted,2021-Q3,1.778774,946,Lithuania,.,0.729772489727961,.,0.729772508144379
LTU,Lithuania,Calendar and seasonally adjusted,2021-Q4,-0.5914005,946,Lithuania,.,-2.7758733281741,.,-2.77587342262268
LTU,Lithuania,Calendar and seasonally adjusted,2022-Q1,-5.875728,946,Lithuania,.,-4.23124221421674,.,-4.23124217987061
LTU,Lithuania,Calendar and seasonally adjusted,2022-Q2,-5.646479,946,Lithuania,.,-4.46620080298159,.,-4.46620082855225
LTU,Lithuania,Calendar and seasonally adjusted,2022-Q3,-5.757422,946,Lithuania,.,,.,.
LTU,Lithuania,Calendar and seasonally adjusted,2022-Q4,-6.866877,.,.,.,.,.,.
LTU,Lithuania,Calendar and seasonally adjusted,2023-Q1,-0.1901291,.,.,.,.,.,.
LTU,Lithuania,Calendar and seasonally adjusted,2023-Q2,1.678681,.,.,.,.,.,.
LTU,Lithuania,Calendar and seasonally adjusted,2023-Q3,1.231074,.,.,.,.,.,.
LTU,Lithuania,Calendar and seasonally adjusted,2023-Q4,1.726509,.,.,.,.,.,.
LTU,Lithuania,Calendar and seasonally adjusted,2024-Q1,2.48884,.,.,.,.,.,.
LTU,Lithuania,Calendar and seasonally adjusted,2024-Q2,3.846498,.,.,.,.,.,.
LTU,Lithuania,Calendar and seasonally adjusted,2024-Q3,2.129542,.,.,.,.,.,.
LTU,Lithuania,Calendar and seasonally adjusted,2024-Q4,3.335119,.,.,.,.,.,.
LUX,Luxembourg,Calendar and seasonally adjusted,1995-Q1,17.04708,137,Luxembourg,11.749430000782,8.73131070318566,11.407029,8.73131084442139
LUX,Luxembourg,Calendar and seasonally adjusted,1995-Q2,17.54886,137,Luxembourg,15.9463793039322,10.9599481841388,16.395673,10.9599485397339
LUX,Luxembourg,Calendar and seasonally adjusted,1995-Q3,5.265877,137,Luxembourg,8.24871510267258,9.27939993132616,8.2266564,9.27939987182617
LUX,Luxembourg,Calendar and seasonally adjusted,1995-Q4,8.436296,137,Luxembourg,12.6708209514618,16.5614787160752,12.581298,16.5614795684814
LUX,Luxembourg,Calendar and seasonally adjusted,1996-Q1,13.68041,137,Luxembourg,12.5947907567024,13.1986924198823,12.240615,13.1986923217773
LUX,Luxembourg,Calendar and seasonally adjusted,1996-Q2,7.166515,137,Luxembourg,8.30521583557129,9.43728181731995,8.8066981,9.43728160858154
LUX,Luxembourg,Calendar and seasonally adjusted,1996-Q3,15.23187,137,Luxembourg,14.2439797520638,12.5128307221119,14.173266,12.5128307342529
LUX,Luxembourg,Calendar and seasonally adjusted,1996-Q4,11.08307,137,Luxembourg,10.0755997002125,7.51560582163482,9.99270439999999,7.51560592651367
LUX,Luxembourg,Calendar and seasonally adjusted,1997-Q1,7.671019,137,Luxembourg,7.7421098947525,9.56555492919564,7.3803019,9.56555461883545
LUX,Luxembourg,Calendar and seasonally adjusted,1997-Q2,8.194212,137,Luxembourg,10.7104197144508,13.5549043752295,11.243664,13.5549039840698
LUX,Luxembourg,Calendar and seasonally adjusted,1997-Q3,12.09054,137,Luxembourg,9.56964269280434,8.61934803925906,9.48525839999999,8.61934757232666
LUX,Luxembourg,Calendar and seasonally adjusted,1997-Q4,13.99727,137,Luxembourg,14.2779901623726,7.84784652398663,14.203529,7.84784650802612
LUX,Luxembourg,Calendar and seasonally adjusted,1998-Q1,12.24107,137,Luxembourg,11.8354596197605,12.441596292669,11.433845,12.441596031189
LUX,Luxembourg,Calendar and seasonally adjusted,1998-Q2,10.23764,137,Luxembourg,12.1513299643993,13.2085795750476,12.724909,13.2085800170898
LUX,Luxembourg,Calendar and seasonally adjusted,1998-Q3,7.892714,137,Luxembourg,5.31134717166424,4.70394650496327,5.1923161,4.70394659042358
LUX,Luxembourg,Calendar and seasonally adjusted,1998-Q4,4.594452,137,Luxembourg,7.37024322152138,5.69563952332334,7.3354473,5.69563961029053
LUX,Luxembourg,Calendar and seasonally adjusted,1999-Q1,5.596702,137,Luxembourg,5.70696704089642,4.16780102203066,5.2615004,4.16780090332031
LUX,Luxembourg,Calendar and seasonally adjusted,1999-Q2,8.799789,137,Luxembourg,5.12075610458851,4.2838325870942,5.7669569,4.28383255004883
LUX,Luxembourg,Calendar and seasonally adjusted,1999-Q3,14.54109,137,Luxembourg,13.720540702343,11.0750585910115,13.533643,11.0750589370728
LUX,Luxembourg,Calendar and seasonally adjusted,1999-Q4,3.891141,137,Luxembourg,10.410799831152,12.3270788107368,10.422398,12.3270788192749
LUX,Luxembourg,Calendar and seasonally adjusted,2000-Q1,15.24425,137,Luxembourg,16.3684904575348,11.0320169606854,15.86438,11.0320167541504
LUX,Luxembourg,Calendar and seasonally adjusted,2000-Q2,22.26962,137,Luxembourg,13.37651014328,10.9875124266186,14.07221,10.987512588501
LUX,Luxembourg,Calendar and seasonally adjusted,2000-Q3,14.21407,137,Luxembourg,16.7259991168976,16.7103497131014,16.511991,16.7103500366211
LUX,Luxembourg,Calendar and seasonally adjusted,2000-Q4,-2.987699,137,Luxembourg,7.33219310641289,11.8420175635974,7.3599261,11.8420171737671
LUX,Luxembourg,Calendar and seasonally adjusted,2001-Q1,15.18356,137,Luxembourg,16.3519397377968,19.1955380115651,15.817634,19.1955375671387
LUX,Luxembourg,Calendar and seasonally adjusted,2001-Q2,7.884593,137,Luxembourg,-1.01835401728749,0.43722031075634,-0.29334568,0.437220305204391
LUX,Luxembourg,Calendar and seasonally adjusted,2001-Q3,4.981083,137,Luxembourg,7.74338021874428,4.08079116855259,7.5448335,4.08079099655151
LUX,Luxembourg,Calendar and seasonally adjusted,2001-Q4,8.225682,137,Luxembourg,12.0481796562672,9.32779315435425,12.045209,9.32779312133789
LUX,Luxembourg,Calendar and seasonally adjusted,2002-Q1,17.83943,137,Luxembourg,16.2371903657913,21.5660471064857,15.761174,21.566047668457
LUX,Luxembourg,Calendar and seasonally adjusted,2002-Q2,15.9479,137,Luxembourg,13.2560104131699,17.7684843413417,13.908184,17.7684841156006
LUX,Luxembourg,Calendar and seasonally adjusted,2002-Q3,-7.767815,137,Luxembourg,4.85490411520004,-3.60469594309895,4.6516379,-3.60469603538513
LUX,Luxembourg,Calendar and seasonally adjusted,2002-Q4,3.766279,137,Luxembourg,6.43201917409897,-5.3570163993489,6.4114809,-5.35701656341553
LUX,Luxembourg,Calendar and seasonally adjusted,2003-Q1,2.136231,137,Luxembourg,1.82369891554117,-0.607132222423067,1.4649657,-0.607132196426392
LUX,Luxembourg,Calendar and seasonally adjusted,2003-Q2,2.762213,137,Luxembourg,2.37378496676683,2.02676829120301,2.9796534,2.02676820755005
LUX,Luxembourg,Calendar and seasonally adjusted,2003-Q3,11.74935,137,Luxembourg,12.1120698750019,14.0916086178189,11.864727,14.0916090011597
LUX,Luxembourg,Calendar and seasonally adjusted,2003-Q4,13.12116,137,Luxembourg,16.8001994490623,12.5376195033046,16.778234,12.5376195907593
LUX,Luxembourg,Calendar and seasonally adjusted,2004-Q1,9.744312,137,Luxembourg,11.9272001087666,9.30896085092764,11.644799,9.30896091461182
LUX,Luxembourg,Calendar and seasonally adjusted,2004-Q2,3.946306,137,Luxembourg,4.41089384257793,2.84800802322715,4.9228328,2.84800791740417
LUX,Luxembourg,Calendar and seasonally adjusted,2004-Q3,6.523129,137,Luxembourg,14.4319996237755,4.59601075189177,14.177525,4.59601068496704
LUX,Luxembourg,Calendar and seasonally adjusted,2004-Q4,11.05088,137,Luxembourg,17.4071505665779,11.6395100885848,17.46554,11.6395101547241
LUX,Luxembourg,Calendar and seasonally adjusted,2005-Q1,3.928047,137,Luxembourg,12.6061096787453,6.67858521714909,12.390957,6.67858505249023
LUX,Luxembourg,Calendar and seasonally adjusted,2005-Q2,6.805446,137,Luxembourg,13.6173695325851,6.48367201920887,13.939495,6.48367214202881
LUX,Luxembourg,Calendar and seasonally adjusted,2005-Q3,11.73602,137,Luxembourg,15.8224701881409,7.79695445508732,15.582468,7.79695463180542
LUX,Luxembourg,Calendar and seasonally adjusted,2005-Q4,9.539131,137,Luxembourg,2.87101790308952,6.74827051763876,3.0529229,6.7482705116272
LUX,Luxembourg,Calendar and seasonally adjusted,2006-Q1,3.54514,137,Luxembourg,6.64123296737671,5.97196841552098,6.4732956,5.97196865081787
LUX,Luxembourg,Calendar and seasonally adjusted,2006-Q2,7.088637,137,Luxembourg,17.7601203322411,11.7789202225681,17.906813,11.778920173645
LUX,Luxembourg,Calendar and seasonally adjusted,2006-Q3,5.265097,137,Luxembourg,9.1770626604557,6.22751397443439,9.00116049999999,6.22751379013062
LUX,Luxembourg,Calendar and seasonally adjusted,2006-Q4,9.061752,137,Luxembourg,5.95068782567978,2.75650881868412,6.1692187,2.75650882720947
LUX,Luxembourg,Calendar and seasonally adjusted,2007-Q1,3.374749,137,Luxembourg,6.25516623258591,2.56833155874154,6.0898668,2.56833148002625
LUX,Luxembourg,Calendar and seasonally adjusted,2007-Q2,9.669409,137,Luxembourg,12.4407097697258,8.04462501042303,12.521316,8.0446252822876
LUX,Luxembourg,Calendar and seasonally adjusted,2007-Q3,4.037813,137,Luxembourg,7.02027007937431,7.81553629741101,6.9091099,7.81553649902344
LUX,Luxembourg,Calendar and seasonally adjusted,2007-Q4,7.661356,137,Luxembourg,12.6846507191658,7.57776699225422,12.90142,7.57776689529419
LUX,Luxembourg,Calendar and seasonally adjusted,2008-Q1,11.30863,137,Luxembourg,4.82802912592888,-8.83863262053271,4.6213366,-8.83863258361816
LUX,Luxembourg,Calendar and seasonally adjusted,2008-Q2,4.776224,137,Luxembourg,11.4119097590446,-6.88751071822176,11.487304,-6.88751077651978
LUX,Luxembourg,Calendar and seasonally adjusted,2008-Q3,2.568805,137,Luxembourg,1.21221002191305,15.5516389628935,1.1310493,15.5516386032104
LUX,Luxembourg,Calendar and seasonally adjusted,2008-Q4,7.800333,137,Luxembourg,2.28595305234194,25.1397337742878,2.5418484,25.1397342681885
LUX,Luxembourg,Calendar and seasonally adjusted,2009-Q1,11.30604,137,Luxembourg,14.3738299608231,-8.93952063618357,14.092756,-8.93952083587646
LUX,Luxembourg,Calendar and seasonally adjusted,2009-Q2,3.341463,137,Luxembourg,0.543561112135649,1.10334399751056,0.66669121,1.10334396362305
LUX,Luxembourg,Calendar and seasonally adjusted,2009-Q3,1.770694,137,Luxembourg,7.98465609550476,14.017982414986,7.87364,14.0179824829102
LUX,Luxembourg,Calendar and seasonally adjusted,2009-Q4,3.332374,137,Luxembourg,4.91448193788528,16.1648457957913,5.1760125,16.1648464202881
LUX,Luxembourg,Calendar and seasonally adjusted,2010-Q1,8.44112,137,Luxembourg,4.95384596288204,4.50959604986653,4.6932856,4.50959587097168
LUX,Luxembourg,Calendar and seasonally adjusted,2010-Q2,-1.357529,137,Luxembourg,8.27248692512512,3.38428047382086,8.3908667,3.38428044319153
LUX,Luxembourg,Calendar and seasonally adjusted,2010-Q3,5.877792,137,Luxembourg,8.50431546568871,6.50623032999276,8.3828183,6.50623035430908
LUX,Luxembourg,Calendar and seasonally adjusted,2010-Q4,9.567148,137,Luxembourg,8.35415422916412,8.62211262453173,8.6070927,8.62211227416992
LUX,Luxembourg,Calendar and seasonally adjusted,2011-Q1,2.810242,137,Luxembourg,.,4.17154188261845,.,4.17154169082642
LUX,Luxembourg,Calendar and seasonally adjusted,2011-Q2,7.270477,137,Luxembourg,.,6.50836347861299,.,6.50836324691772
LUX,Luxembourg,Calendar and seasonally adjusted,2011-Q3,6.438357,137,Luxembourg,.,1.75489089390874,.,1.75489091873169
LUX,Luxembourg,Calendar and seasonally adjusted,2011-Q4,0.1642364,137,Luxembourg,.,10.1394602648469,.,10.1394605636597
LUX,Luxembourg,Calendar and seasonally adjusted,2012-Q1,13.45138,137,Luxembourg,.,11.9736876164218,.,11.973687171936
LUX,Luxembourg,Calendar and seasonally adjusted,2012-Q2,1.623882,137,Luxembourg,.,-8.63353319598249,.,-8.6335334777832
LUX,Luxembourg,Calendar and seasonally adjusted,2012-Q3,10.50455,137,Luxembourg,.,12.6322629541537,.,12.6322631835938
LUX,Luxembourg,Calendar and seasonally adjusted,2012-Q4,-9.147883,137,Luxembourg,.,5.14656123797124,.,5.14656114578247
LUX,Luxembourg,Calendar and seasonally adjusted,2013-Q1,-0.2183964,137,Luxembourg,.,-27.2030136457419,.,-27.2030143737793
LUX,Luxembourg,Calendar and seasonally adjusted,2013-Q2,8.3603,137,Luxembourg,.,-10.4818387309535,.,-10.4818391799927
LUX,Luxembourg,Calendar and seasonally adjusted,2013-Q3,-5.756053,137,Luxembourg,.,11.2012812553339,.,11.2012815475464
LUX,Luxembourg,Calendar and seasonally adjusted,2013-Q4,8.722992,137,Luxembourg,.,45.028097642057,.,45.0280990600586
LUX,Luxembourg,Calendar and seasonally adjusted,2014-Q1,6.026525,137,Luxembourg,.,-16.7902486638991,.,-16.7902488708496
LUX,Luxembourg,Calendar and seasonally adjusted,2014-Q2,12.00849,137,Luxembourg,.,1.81115916325719,.,1.81115913391113
LUX,Luxembourg,Calendar and seasonally adjusted,2014-Q3,3.725072,137,Luxembourg,.,11.211007255248,.,11.2110071182251
LUX,Luxembourg,Calendar and seasonally adjusted,2014-Q4,6.493303,137,Luxembourg,.,22.3619655442845,.,22.3619651794434
LUX,Luxembourg,Calendar and seasonally adjusted,2015-Q1,2.97788,137,Luxembourg,.,3.2479823934065,.,3.24798250198364
LUX,Luxembourg,Calendar and seasonally adjusted,2015-Q2,5.925673,137,Luxembourg,.,4.80599870671559,.,4.80599880218506
LUX,Luxembourg,Calendar and seasonally adjusted,2015-Q3,12.05159,137,Luxembourg,.,11.5403297282706,.,11.5403299331665
LUX,Luxembourg,Calendar and seasonally adjusted,2015-Q4,-2.461841,137,Luxembourg,.,-0.204139200941728,.,-0.204139202833176
LUX,Luxembourg,Calendar and seasonally adjusted,2016-Q1,3.231429,137,Luxembourg,.,-3.75042337886092,.,-3.75042343139648
LUX,Luxembourg,Calendar and seasonally adjusted,2016-Q2,12.5232,137,Luxembourg,.,-0.648924304859246,.,-0.648924291133881
LUX,Luxembourg,Calendar and seasonally adjusted,2016-Q3,5.442309,137,Luxembourg,.,3.75802227150394,.,3.75802230834961
LUX,Luxembourg,Calendar and seasonally adjusted,2016-Q4,8.398188,137,Luxembourg,.,19.2326268452974,.,19.2326259613037
LUX,Luxembourg,Calendar and seasonally adjusted,2017-Q1,8.032023,137,Luxembourg,.,11.4305409346148,.,11.4305410385132
LUX,Luxembourg,Calendar and seasonally adjusted,2017-Q2,12.45865,137,Luxembourg,.,3.03999895985516,.,3.03999900817871
LUX,Luxembourg,Calendar and seasonally adjusted,2017-Q3,1.38192,137,Luxembourg,.,-5.24292889397245,.,-5.24292898178101
LUX,Luxembourg,Calendar and seasonally adjusted,2017-Q4,13.26284,137,Luxembourg,.,9.76908904222456,.,9.76908874511719
LUX,Luxembourg,Calendar and seasonally adjusted,2018-Q1,0.1466311,137,Luxembourg,.,2.56324597182369,.,2.56324601173401
LUX,Luxembourg,Calendar and seasonally adjusted,2018-Q2,-2.815503,137,Luxembourg,.,-0.28896966423738,.,-0.288969665765762
LUX,Luxembourg,Calendar and seasonally adjusted,2018-Q3,8.533113,137,Luxembourg,.,5.60792873626208,.,5.60792875289917
LUX,Luxembourg,Calendar and seasonally adjusted,2018-Q4,19.02375,137,Luxembourg,.,7.03641546129911,.,7.03641557693481
LUX,Luxembourg,Calendar and seasonally adjusted,2019-Q1,16.97326,137,Luxembourg,.,7.98709003651469,.,7.98709011077881
LUX,Luxembourg,Calendar and seasonally adjusted,2019-Q2,24.57234,137,Luxembourg,.,1.05603178233993,.,1.05603182315826
LUX,Luxembourg,Calendar and seasonally adjusted,2019-Q3,-2.777496,137,Luxembourg,.,7.73461197731744,.,7.73461198806763
LUX,Luxembourg,Calendar and seasonally adjusted,2019-Q4,-14.45235,137,Luxembourg,.,-2.88207608329251,.,-2.88207602500916
LUX,Luxembourg,Calendar and seasonally adjusted,2020-Q1,0.4365422,137,Luxembourg,.,-10.4165987689154,.,-10.4165983200073
LUX,Luxembourg,Calendar and seasonally adjusted,2020-Q2,21.65477,137,Luxembourg,.,7.76528351888479,.,7.76528358459473
LUX,Luxembourg,Calendar and seasonally adjusted,2020-Q3,-5.23172,137,Luxembourg,.,8.32448288115476,.,8.32448291778564
LUX,Luxembourg,Calendar and seasonally adjusted,2020-Q4,-1.15654,137,Luxembourg,.,12.3264913270146,.,12.326491355896
LUX,Luxembourg,Calendar and seasonally adjusted,2021-Q1,11.29877,137,Luxembourg,.,-4.56027245723954,.,-4.56027269363403
LUX,Luxembourg,Calendar and seasonally adjusted,2021-Q2,37.35165,137,Luxembourg,.,22.7032109660684,.,22.7032108306885
LUX,Luxembourg,Calendar and seasonally adjusted,2021-Q3,-5.527752,137,Luxembourg,.,10.4235512634338,.,10.4235515594482
LUX,Luxembourg,Calendar and seasonally adjusted,2021-Q4,-6.440199,137,Luxembourg,.,-9.3358132897195,.,-9.33581352233887
LUX,Luxembourg,Calendar and seasonally adjusted,2022-Q1,2.110776,137,Luxembourg,.,4.62144782463786,.,4.62144804000854
LUX,Luxembourg,Calendar and seasonally adjusted,2022-Q2,15.22281,137,Luxembourg,.,1.06581907367875,.,1.06581902503967
LUX,Luxembourg,Calendar and seasonally adjusted,2022-Q3,12.20123,137,Luxembourg,.,,.,.
LUX,Luxembourg,Calendar and seasonally adjusted,2022-Q4,12.45693,.,.,.,.,.,.
LUX,Luxembourg,Calendar and seasonally adjusted,2023-Q1,-1.307151,.,.,.,.,.,.
LUX,Luxembourg,Calendar and seasonally adjusted,2023-Q2,11.23372,.,.,.,.,.,.
LUX,Luxembourg,Calendar and seasonally adjusted,2023-Q3,14.52276,.,.,.,.,.,.
LUX,Luxembourg,Calendar and seasonally adjusted,2023-Q4,12.61829,.,.,.,.,.,.
LUX,Luxembourg,Calendar and seasonally adjusted,2024-Q1,11.40182,.,.,.,.,.,.
LUX,Luxembourg,Calendar and seasonally adjusted,2024-Q2,19.42702,.,.,.,.,.,.
LUX,Luxembourg,Calendar and seasonally adjusted,2024-Q3,9.572908,.,.,.,.,.,.
LUX,Luxembourg,Calendar and seasonally adjusted,2024-Q4,12.05299,.,.,.,.,.,.
MEX,Mexico,Calendar and seasonally adjusted,2006-Q1,-0.2687647,273,Mexico,-0.906836986541748,-0.518446908818358,-0.80984323,-0.518446922302246
MEX,Mexico,Calendar and seasonally adjusted,2006-Q2,-0.6170913,273,Mexico,0.0166112644365057,-0.233319352973079,-0.50177626,-0.233319357037544
MEX,Mexico,Calendar and seasonally adjusted,2006-Q3,0.01428774,273,Mexico,-0.216134497895837,-0.190067186042062,-0.27247343,-0.190067186951637
MEX,Mexico,Calendar and seasonally adjusted,2006-Q4,-0.301661,273,Mexico,-0.805248506367207,-0.444257134239799,-0.33902223,-0.444257140159607
MEX,Mexico,Calendar and seasonally adjusted,2007-Q1,-1.601872,273,Mexico,-2.11105961352587,-1.36134153330239,-2.0139347,-1.36134147644043
MEX,Mexico,Calendar and seasonally adjusted,2007-Q2,-0.9615327,273,Mexico,-0.727603025734425,-0.937640589401845,-1.2372526,-0.937640607357025
MEX,Mexico,Calendar and seasonally adjusted,2007-Q3,-0.1770301,273,Mexico,-0.288129388354719,-0.40110419285718,-0.32046672,-0.401104182004929
MEX,Mexico,Calendar and seasonally adjusted,2007-Q4,-0.5689231,273,Mexico,-0.387114286422729,-0.976092951873769,0.071353998,-0.976092934608459
MEX,Mexico,Calendar and seasonally adjusted,2008-Q1,-1.669356,273,Mexico,-1.05664217844605,-1.40507648592905,-0.99324359,-1.40507650375366
MEX,Mexico,Calendar and seasonally adjusted,2008-Q2,-0.7647734,273,Mexico,-0.737798912450671,-0.714820996505474,-1.253716,-0.714820981025696
MEX,Mexico,Calendar and seasonally adjusted,2008-Q3,-0.6041598,273,Mexico,-1.5097726136446,-1.01195896678682,-1.5008879,-1.01195895671844
MEX,Mexico,Calendar and seasonally adjusted,2008-Q4,-2.5384,273,Mexico,-3.07725016027689,-3.24327266513609,-2.6073977,-3.24327278137207
MEX,Mexico,Calendar and seasonally adjusted,2009-Q1,-1.03449,273,Mexico,-0.95668314024806,-1.72324752311008,-0.93135,-1.72324752807617
MEX,Mexico,Calendar and seasonally adjusted,2009-Q2,-0.2850142,273,Mexico,-0.0891051895450801,0.424821025611763,-0.6088158,0.424821019172668
MEX,Mexico,Calendar and seasonally adjusted,2009-Q3,-1.528198,273,Mexico,-1.6213545575738,-1.36107691356209,-1.5820369,-1.36107695102692
MEX,Mexico,Calendar and seasonally adjusted,2009-Q4,-0.2373756,273,Mexico,-0.261295144446194,-0.798462301063692,0.2053699,-0.798462271690369
MEX,Mexico,Calendar and seasonally adjusted,2010-Q1,-0.3709871,273,Mexico,0.169667263980955,-1.07240044856947,0.1701296,-1.07240045070648
MEX,Mexico,Calendar and seasonally adjusted,2010-Q2,-0.1849614,273,Mexico,-0.274886819534004,0.139832718070971,-0.79056847,0.139832720160484
MEX,Mexico,Calendar and seasonally adjusted,2010-Q3,0.6598544,273,Mexico,-0.70948856882751,0.580119787291203,-0.65773599,0.580119788646698
MEX,Mexico,Calendar and seasonally adjusted,2010-Q4,-1.411655,273,Mexico,-1.27030368894339,-1.41543944475042,-0.80166133,-1.4154394865036
